flux,sink_iso,sink_country,target_iso,target_country,forest_ha,flow_per_ha_mean,flow_per_ha_q17,flow_per_ha_q83
Fab_tf,ZAF,South Africa,OMN,Oman,17050090.0,0.300443064668488,-0.038338769666979335,0.583772174761506
Fab_tf,ZAF,South Africa,PAK,Pakistan,17050090.0,4.583713878627695,-0.5763956747881878,9.090476496239505
Fab_tf,ZAF,South Africa,PAN,Panama,17050090.0,0.20006409869181346,-0.022392323797441042,0.39268294159913836
Fab_tf,ZAF,South Africa,PER,Peru,17050090.0,0.40244761589182065,-0.08301771789369304,0.9453802397852861
Fab_tf,ZAF,South Africa,PHL,Philippines,17050090.0,2.1350274884953793,-0.2479142456559038,4.1329379623308125
Fab_tf,ZAF,South Africa,PNG,Papua New Guinea,17050090.0,0.13441049878164538,-0.016293516732765,0.2669016477516296
Fab_tf,ZAF,South Africa,PRT,Portugal,17050090.0,0.09658880503261602,-0.030382246851054628,0.2400456014476344
Fab_tf,ZAF,South Africa,PRY,Paraguay,17050090.0,0.20242214899826652,-0.02166305080279322,0.39547939326236514
Fab_tf,ZAF,South Africa,QAT,Qatar,17050090.0,0.5622220954960737,-0.06755347386970911,1.1089764878822357
Fab_tf,ZAF,South Africa,RWA,Rwanda,17050090.0,0.20428890003117656,-0.025150696692721852,0.41517145305656605
Fab_tf,ZAF,South Africa,SAU,Saudi Arabia,17050090.0,2.8182206124488784,-0.3543874081415163,5.5687510836354965
Fab_tf,ZAF,South Africa,SDN,Sudan,17050090.0,1.9817587928942162,-0.2385980231958319,3.859199617698929
Fab_tf,ZAF,South Africa,SEN,Senegal,17050090.0,0.3626869663469732,-0.04546267408227324,0.710280318450042
Fab_tf,ZAF,South Africa,SLB,Solomon Islands,17050090.0,0.01260001958367128,-0.0014927159557295803,0.023452455717975544
Fab_tf,ZAF,South Africa,SLE,Sierra Leone,17050090.0,0.12115166592483943,-0.015235111977765194,0.23289948699292984
Fab_tf,ZAF,South Africa,SLV,El Salvador,17050090.0,0.08402744343590593,-0.009967241707117559,0.16797392950778078
Fab_tf,ZAF,South Africa,SOM,Somaliland,17050090.0,0.017683676775876143,-0.0021466452100251656,0.034084027422222406
Fab_tf,ZAF,South Africa,STP,São Tomé and Principe,17050090.0,0.004565604027785907,-0.0005481834664529474,0.009050876117384338
Fab_tf,ZAF,South Africa,SUR,Suriname,17050090.0,0.01924781165187823,-0.0023234030954003364,0.03861643402384383
Fab_tf,ZAF,South Africa,SWZ,eSwatini,17050090.0,0.017342196700665793,-0.002206780530431838,0.034734622900464175
Fab_tf,ZAF,South Africa,SYR,Syria,17050090.0,0.48842515137015186,-0.0729293236551598,1.0346682357107906
Fab_tf,ZAF,South Africa,TCD,Chad,17050090.0,0.44863610039776824,-0.054138318714612436,0.8743806728011557
Fab_tf,ZAF,South Africa,TGO,Togo,17050090.0,0.11776254361874447,-0.014248079846570559,0.22379721232341138
Fab_tf,ZAF,South Africa,THA,Thailand,17050090.0,2.464568040360593,-0.2873768248964232,4.909210606271791
Fab_tf,ZAF,South Africa,TJK,Tajikistan,17050090.0,0.01379029768441945,-0.024012981949363615,0.056213378865033435
Fab_tf,ZAF,South Africa,TKM,Turkmenistan,17050090.0,0.08998525965284435,-0.021162647158820193,0.21576801197492695
Fab_tf,ZAF,South Africa,TTO,Trinidad and Tobago,17050090.0,0.04008318642018432,-0.004255689748507503,0.07864377295933064
Fab_tf,ZAF,South Africa,TUN,Tunisia,17050090.0,0.2333890799262693,-0.03401923079520413,0.4887214936968871
Fab_tf,ZAF,South Africa,TUR,Turkey,17050090.0,0.38246312010105393,-0.5552484397252111,1.4406969810004595
Fab_tf,ZAF,South Africa,TZA,United Republic of Tanzania,17050090.0,1.2927093207226512,-0.14595113082277408,2.596585123765639
Fab_tf,ZAF,South Africa,UGA,Uganda,17050090.0,1.3276022371453151,-0.15405802862014767,2.661896983859177
Fab_tf,ZAF,South Africa,URY,Uruguay,17050090.0,0.040500177052635054,-0.0035602520957885874,0.08535166091123748
Fab_tf,ZAF,South Africa,USA,United States of America,17050090.0,5.15688847703366,-2.9006459876523847,15.342345014852912
Fab_tf,ZAF,South Africa,UZB,Uzbekistan,17050090.0,0.1669507485654437,-0.0637762658114228,0.42962199389143546
Fab_tf,ZAF,South Africa,VCT,Saint Vincent and the Grenadines,17050090.0,0.001952463250038071,-0.00020355164887948463,0.003807418293396611
Fab_tf,ZAF,South Africa,VEN,Venezuela,17050090.0,1.1365278279912836,-0.12721857453664975,2.2686460110564184
Fab_tf,ZAF,South Africa,VNM,Vietnam,17050090.0,1.4734364409248972,-0.1706749624598626,2.978031786289451
Fab_tf,ZAF,South Africa,VUT,Vanuatu,17050090.0,0.004784479025380309,-0.00020842327343204023,0.009348201489690153
Fab_tf,ZAF,South Africa,WSM,Samoa,17050090.0,0.001634556579222532,-0.00018045216245682515,0.003070860390867603
Fab_tf,ZAF,South Africa,YEM,Yemen,17050090.0,0.5459173516636251,-0.06921498604267547,1.0602853518158972
Fab_tf,ZAF,South Africa,ZAF,South Africa,17050090.0,0.9188334777798799,-0.13156255090447155,1.9218045895818956
Fab_tf,ZAF,South Africa,ZMB,Zambia,17050090.0,0.5167799549803456,-0.05846524108466594,1.0744816062774203
Fab_tf,ZAF,South Africa,ZWE,Zimbabwe,17050090.0,0.08457130947702513,-0.009974406581143427,0.17701156724647543
Fab_tf,ZMB,Zambia,AFG,Afghanistan,44814030.0,0.21396764551831945,-0.15406739875572836,0.6142413134709981
Fab_tf,ZMB,Zambia,AGO,Angola,44814030.0,0.6018504081687455,-0.13660049564327414,1.4139922572031305
Fab_tf,ZMB,Zambia,ALB,Albania,44814030.0,0.013291790335072306,-0.007856673930409874,0.033916521986810805
Fab_tf,ZMB,Zambia,ARE,United Arab Emirates,44814030.0,1.6684526766015757,-0.31779661825283434,4.000173397858956
Fab_tf,ZMB,Zambia,ARG,Argentina,44814030.0,0.7143139445377755,-0.1906396634106798,1.5906414574005938
Fab_tf,ZMB,Zambia,AUS,Australia,44814030.0,0.6232974990055845,-0.22218508348061572,1.5390888336763069
Fab_tf,ZMB,Zambia,AZE,Azerbaijan,44814030.0,0.029626990858568392,-0.027918313744305267,0.08895217245431859
Fab_tf,ZMB,Zambia,BDI,Burundi,44814030.0,0.13768692526580792,-0.03051843903975263,0.32576853783520887
Fab_tf,ZMB,Zambia,BEN,Benin,44814030.0,0.2704604917599451,-0.05684450882703006,0.6335232876992847
Fab_tf,ZMB,Zambia,BFA,Burkina Faso,44814030.0,0.8677556254585714,-0.18860470183292355,2.062181473574114
Fab_tf,ZMB,Zambia,BGD,Bangladesh,44814030.0,2.0357464003740446,-0.45517556070474785,4.748516144020284
Fab_tf,ZMB,Zambia,BHS,The Bahamas,44814030.0,0.016261555513230264,-0.0033734582443654924,0.039595518450166546
Fab_tf,ZMB,Zambia,BLZ,Belize,44814030.0,0.009764888117342337,-0.0019176644264054879,0.023725019574273313
Fab_tf,ZMB,Zambia,BOL,Bolivia,44814030.0,0.24307330192187807,-0.06317416423372485,0.5848202730848202
Fab_tf,ZMB,Zambia,BRA,Brazil,44814030.0,4.714843004882243,-1.0241505687963752,10.960765153625708
Fab_tf,ZMB,Zambia,BRN,Brunei,44814030.0,0.049903021486895266,-0.010175986456247671,0.1210551174430933
Fab_tf,ZMB,Zambia,BTN,Bhutan,44814030.0,0.0276971980932055,-0.00797865049045086,0.06458986755937274
